"text","score"
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @civilrightsorg: At least 11 members of @realDonaldTrump's transition team have openly held anti-Muslim positions. That's not okay. http…",0
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"@KeithOlbermann @realDonaldTrump body by eggplant Donald Trump should focus on getting to the gym",1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"@realDonaldTrump Of course they did. That's what adults do",0
"@SpecialReport @realDonaldTrump one for the good guys",1
"RT @NikkiSchwab: Transition team confirms @RealDonaldTrump is meeting with Michelle Rhee on Saturday.",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"@ynespinoza @kayleighmcenany @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"AND <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> STILL VOTED 4 @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4> https://t.co/5AM1aV1UpV",0
"RT @SpecialReport: President-elect @realdonaldtrump has selected Alabama Senator Jeff Sessions to serve as Attorney General and... https://…",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"So almost every cabinet pick by @realDonaldTrump is anti-gay, where is all that love and protection go? #Election2016 #StrongerTogether",2
"@realDonaldTrump Criminals who committed 911 are all rushing to join a Trump Administration &amp; Trump seem to be Considering letting them In",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @IngrahamAngle: @realDonaldTrump selected @SenatorSessions of AL to be AG. Here are his best moments from over the years. https://t.co/K…",0
"RT @realDonaldTrump: I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",-1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @amnesty: No @realdonaldtrump we’ve seen horrific conditions for refugees in #Australia &amp; we won’t let politics get in the way https://t…",-1
"RT @realDonaldTrump: All I can say is that if I were President, Snowden would have already been returned to the U.S. (by their fastest jet)…",1
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",2
"RT @realDonaldTrump: The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many for…",-1
"RT @LouDobbs: Intelligent Leadership Makes All the Difference...@realDonaldTrump and Bill Ford Putting #AmericaFirst. #MAGA #TrumpTrain #Do…",1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"@realDonaldTrump @nytimes You did say it",0
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"@realDonaldTrump come thru we got pizza in the oven https://t.co/uUkwGSP7Mp",1
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"#PresidentTrump #PresidentialTransition #JeffSessions @realDonaldTrump @transition2017 https://t.co/xqYzqe6tFX",0
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @MonicaCrowley: The @realDonaldTrump Effect.  RT ""The U.S. dollar is heading for its best two weeks...since the 1980s"" https://t.co/pvZa…",1
"@CNN you are now more liberal then @MSNBC. @FoxNews @realDonaldTrump @teamcombover16 @mitchellvii @Har_vey007 @seanhannity @LindaSuhler",0
"RT @davidshepardson: .@Ford couldn't close any US plant until 2019 at the earlier under the @UAW contact despite @realDonaldTrump tweet",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",2
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @NikkiSchwab: Transition team confirms @RealDonaldTrump is meeting with Michelle Rhee on Saturday.",0
"RT @amnesty: We’re at Trump Tower asking @realDonaldTrump to meet with people who faced that kind of discrimination his Muslim registry wou…",0
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",2
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @AC360: Jim @Acosta recounts what it was like to represent @CNN at a @realdonaldTrump rally as the crowd chanted ""CNN sucks"" https://t.c…",0
"RT @NRO: .@krauthammer
on the press not being able to control themselves from criticizing @realDonaldTrump already: https://t.co/vtczb21VvG",-2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",-1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @davidshepardson: .@realDonaldTrump wrongly took credit in October 2015 for @Ford moving some production to Ohio https://t.co/2qpTOptJWH",-1
"@washingtonpost @realDonaldTrump Again! Your mess Mr. Trump.",0
"RT @civilrightsorg: Either @realDonaldTrump should retract this announcement or the Senate should stand firm in rejecting another @SenatorS…",-2
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",2
"In 15 minutes we'll be 15 minutes closer for the @realDonaldTrump or President #FuckfaceVonClownstick as he shall be known nightmare to  end",0
"RT @SenSanders: The future of this planet is at stake. We have got to bring together people to demand @realDonaldTrump listen to the scient…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @davidshepardson: .@Ford couldn't close any US plant until 2019 at the earlier under the @UAW contact despite @realDonaldTrump tweet",0
"I am in an airport where I can see but not hear @angela_rye on @CNN &amp; I am glad!! Score another one for @realDonaldTrump vs. our rights!#SMH",-1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @RogerJStoneJr: A soldier in the @realDonaldTrump Revolution reaches out @infowars @RealAlexJones https://t.co/ECwWjl0xJ9",0
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: All I can say is that if I were President, Snowden would have already been returned to the U.S. (by their fastest jet)…",1
"RT @GaryCoby: Full details behind @twitter CEO, @Jack Dorsey, restricting ads for @realDonaldTrump's campaign here: https://t.co/wlteIu5rGk…",0
"With @realDonaldTrump it'll b family/cronie White House &amp; Admin/Dictatorship he's already setting it up b careful what u vote 4 u may get it",1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"RT @MonicaCrowley: The @realDonaldTrump Effect.  RT ""The U.S. dollar is heading for its best two weeks...since the 1980s"" https://t.co/pvZa…",1
"RT @IngrahamAngle: @realDonaldTrump selected @SenatorSessions of AL to be AG. Here are his best moments from over the years. https://t.co/K…",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"@JeffFlake @realDonaldTrump @SenatorSessions https://t.co/ody7t5H6qw",0
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"! @CMartinezDC of @nclr on civil rights battles with GOP Congress and @realDonaldTrump: We are getting ready for the fight of our lives",1
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",2
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",2
"@realDonaldTrump yet another lie from the Donald. The plant was never slated to move to Mexico. #notmypresident",-1
"RT @SenSanders: The future of this planet is at stake. We have got to bring together people to demand @realDonaldTrump listen to the scient…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"@FoxNews @realDonaldTrump
#MEGA <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>
#Chicago branch ""Act Now to Stop War and End Racism"" is organizing a militant
https://t.co/Q8QaKFFCww",0
"@CBSNews  @cnnbrk @foxnews @ABC @NBCNews @TODAYshow @theview @BreitbartNews @realDonaldTrump @O_Magazine… https://t.co/8x6Jf8c9N8",0
"RT @SenSanders: The future of this planet is at stake. We have got to bring together people to demand @realDonaldTrump listen to the scient…",2
"RT @realDonaldTrump: I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China,…",1
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"@realDonaldTrump Anyway You can loan me 10k to pay off my car",0
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @AaronKatersky: President-elect @realDonaldTrump negotiating a settlement of fraud allegations in NY and CA stemming from #TrumpUniversi…",-2
"RT @davidshepardson: .@Ford couldn't close any US plant until 2019 at the earlier under the @UAW contact despite @realDonaldTrump tweet",0
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @MAJMikeLyons: This does fit @RealDonaldTrump vision for a GO - Mattis Could Be Trump’s Defense Secretary @TaskandPurpose https://t.co/R…",0
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in…",3
"@realDonaldTrump https://t.co/do1JG1c3le",0
"@realDonaldTrump 75% of this country hates you",-1
"@whpresscorps @NikkiSchwab @realDonaldTrump That should be interesting to say the least.",1
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"RT @realDonaldTrump: Remember, don't believe ""sources said"" by the VERY dishonest media. If they don't name the sources, the sources don't…",-1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @LouDobbs: Intelligent Leadership Makes All the Difference...@realDonaldTrump and Bill Ford Putting #AmericaFirst. #MAGA #TrumpTrain #Do…",1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @MonicaCrowley: The @realDonaldTrump Effect.  RT ""The U.S. dollar is heading for its best two weeks...since the 1980s"" https://t.co/pvZa…",1
"@realDonaldTrump That already happened. You are taking credit for something you didn't do",0
"Gotta say....@tedcruz is making up for lost time.....

#MAGA
#PresidentElectTrump
#MakeAmericaGreatAgain… https://t.co/4ZXniVsIc8",-1
"RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/zIWj3uASP7 | Getty https://t.co/KiDH6ByGHF",1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @MonicaCrowley: The @realDonaldTrump Effect.  RT ""The U.S. dollar is heading for its best two weeks...since the 1980s"" https://t.co/pvZa…",1
"RT @realDonaldTrump: I am the only Republican who will get large numbers of Dems and Indies (crossover). I will also get states that no oth…",0
"RT @IngrahamAngle: @realDonaldTrump selected @SenatorSessions of AL to be AG. Here are his best moments from over the years. https://t.co/K…",0
"RT @Cliff_Sims: .@tedcruz on @realDonaldTrump nominating @SenatorSessions for AG: ""GREAT news for all of us who revere the Constitution and…",2
"@realDonaldTrump #dearassailantinchief https://t.co/9AbbHCN2Rl",0
"RT @realDonaldTrump: The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaign…",1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"@yolanda_maesse @KeithOlbermann @realDonaldTrump @MotherJones Yeah, it's disgusting",-3
"To paraphrase all the people now supporting @realDonaldTrump, ""All we are saying is give hate a chance."" #AmeriKKKa",0
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"@FoxNewsInsider @HarveyLevinTMZ @foxandfriends @realDonaldTrump @SteveDoocy @ainsleyearhardt @edhenry TRUMP ROCKS !!!!!!!!!!!!",1
"RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…",2
".@NewYorkFed NY chief Dudley warns of financial deregulation under @RealDonaldTrump https://t.co/16xioEENxF via @newsday",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"@realDonaldTrump doesn't bow to Anyone; he's a #TrueAmericanLeader! Not a kiss-ass wimp like @POTUS  #AmericaFirst https://t.co/Nrv120j0iP",0
"@JeffFlake #JeffSesssions @realDonaldTrump @Reince https://t.co/dMZeP9KlZf",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @RogerJStoneJr: A soldier in the @realDonaldTrump Revolution reaches out @infowars @RealAlexJones https://t.co/ECwWjl0xJ9",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @NRO: .@krauthammer
on the press not being able to control themselves from criticizing @realDonaldTrump already: https://t.co/vtczb21VvG",-2
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: It was just announced that @MacMiller’s song “DonaldTrump” went platinum—tell  Mac Miller to kiss my ass!",1
"RT @ericbolling: Blow your liberal friends minds with this. They said @realDonaldTrump was elected by white men. https://t.co/e69iFvW5Vq",-1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in…",3
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"@SheriffClarke @Koxinga8 @realDonaldTrump Thank You Sheriff",1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"@JClementUK You tell me. Is @Nigel_Farage not saying @realDonaldTrump win continues something?",0
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @realDonaldTrump: If the election were based on total popular vote I would have campaigned in  N.Y. Florida and California and won even…",3
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @NRO: .@krauthammer
on the press not being able to control themselves from criticizing @realDonaldTrump already: https://t.co/vtczb21VvG",-2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"@realDonaldTrump Congrats!!!  Your are the worst of the worst....you must be so proud. https://t.co/bhyVkmWbbY",-2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"RT @calbears96: @KeithOlbermann @realDonaldTrump only a matter of time until he's making action movies with himself as the hero while in of…",1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
"RT @JohnLeguizamo: 35* degrees warmer at poles! No climatechange kiss my overheated ass! @LeoDiCaprio @foxnews @realDonaldTrump @mashable @…",1
"RT @Jim_Jordan: Congrats 2 my good friend @RepMikePompeo, who @realDonaldTrump chose 2 be CIA director",1
"RT @realDonaldTrump: Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant i…",2
"@FoxNews @johnlegend @realDonaldTrump https://t.co/xv3oGYeJaR",0
"RT @realDonaldTrump: I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their…",1
"RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLevinTMZ. Enjoy!",2
