"text","score"
"@FoxNews @seanhannity @realDonaldTrump  Kanye West Stops Concert to Deliver 40-Minute Pro-Trump Rant (Video)
https://t.co/MXkZRuQJ81",-1
"RT @Trumpocrats: Donald ""The Lion"" J. Trump
DONT EVER FORGET WHY.#PresidentTrump #DrainTheSwamp #MAGA3X
@realDonaldTrump @SmythRadio @Cerno…",0
"@SenWarren @MittRomney @realDonaldTrump, You are so short minded. You lost, let this man pick who he thinks is best. You need to shut up!",0
"I wanted to give Trump a chance &amp; like his creative, imaginative scope. But terrible staff picks. Arrogant or ignorant? @realDonaldTrump",0
"@DebraMessing So much for your popular vote. It’s a whole new world, wake up and learn from the @realDonaldTrump https://t.co/Em79cEyJiR",3
"@JerryBrownGov @POTUS @realDonaldTrump @Sony @skipbrit  It's a National Security Risk that you're contributing to b… https://t.co/WjPiPhJe6O",-1
"RT @bocavista2016: ACTUALLY

Kanye isn't the only one in hip hop that likes @realDonaldTrump

https://t.co/sAvufOWQsl

#FridayFeeling #Trum…",1
"RT @bocavista2016: BUILD THE WALL

Kanye West in an EPIC 40 min speech during his concert professes his support of @realDonaldTrump!

https…",1
"@Varneyco @realDonaldTrump @MittRomney No, Mitt Romney should not get a job in this administration.",-1
"@JohnFalconetti @realDonaldTrump has lost the popular vote by an alarming 1.14 million votes. Please abstain or vote against him.",1
"@realDonaldTrump @FoxNews Please show your support for https://t.co/lp7aItaQ36.  They need your help this year.",2
"RT @steph93065: In case you missed it, @realDonaldTrump Campaign manger @KellyannePolls was the first woman to run a successful POTUS campa…",1
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
"@realDonaldTrump Steven Miller for Press Secretary. Boom!",1
"Looks like you need one of these too. 

@SenWarren @MittRomney @realDonaldTrump https://t.co/0xsRzXAHIO",1
"@basedtrumps @rickbkylex @Janetlarose1 @paphotog @realDonaldTrump Agree https://t.co/HXJnO7NzcM",0
"@realDonaldTrump -I reside in California and if Californians see real change in Taxes you may run the Table for Republicans here with State.",2
"@chuckwoolery @realDonaldTrump 

Mr. Trump is wiser, more educated, and infinitely more experienced than I am. I wholeheartedly trust him.",4
"@TwitterMoments @SenatorSessions @realDonaldTrump NOT HAPPY AT ALL! AG should have been offered to Trey Gowdy! Someone, anyone, PLZ EXPLAIN!",0
"RT @BristowatHome: .@henrymcmaster won't be @realDonaldTrump's AG, but he approves of the man who got the job. #thestate https://t.co/l18iF…",0
"RT @bocavista2016: ACTUALLY

Kanye isn't the only one in hip hop that likes @realDonaldTrump

https://t.co/sAvufOWQsl

#FridayFeeling #Trum…",1
"@GClooneey @realDonaldTrump @AnnCoulter so!! Clooney!! How's that Trump administration workin out for yA?",1
"@realDonaldTrump  is my President! https://t.co/VIZisa2nRq",0
"RT @CaddellMeg: I love that people think I'm racist because I support @realDonaldTrump",1
"Tell @realDonaldTrump to puff puff pass on #JeffSesssions. He is in direct opposition to #marijuana legalization. https://t.co/EmxcSnlHjZ",-1
"@realDonaldTrump Great Picks for your Cabinets! Great job so far!",2
"The idea that you can unite a country w/ two racists and a Russia-lover is silly even to most of Trump's supporters. @realDonaldTrump",-2
"RT @gilduran76: @TomSteyer @realDonaldTrump @jessesingal https://t.co/0cU8jsMZvZ",0
"RT @SCTeamTrump: RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLev… https:…",1
"RT @bocavista2016: ACTUALLY

Kanye isn't the only one in hip hop that likes @realDonaldTrump

https://t.co/sAvufOWQsl

#FridayFeeling #Trum…",1
"RT @jacob00001: Romney was very offensive and insulting to @realDonaldTrump in the primaries, @RudyGiulianiNYC Loyal, Experienced and the B…",-1
"@realDonaldTrump You are such an inspiration to all Americans. I have admired you for over 30 years. May God be with you!",0
"@realDonaldTrump Curious, how many strokes will Pres-elect Trump have to give Willard?",1
"@KeithOlbermann @realDonaldTrump @MotherJones I think she will take the instead of ""first wife role"" ""first daughter role""",2
"@JudgeJeanine @realDonaldTrump  Trump should make you the next Supreme Court Justice!",2
"RT @sunshinelaughin: Trump has said the media are corrupt, blogs say it like it is.  @realDonaldTrump doesn't care what any American thinks…",1
"Paging @WhiteHouse @POTUS @realDonaldTrump @AmbJohnBolton  @AmbassadorPower @USCCB @UNWatch @narendramodi… https://t.co/JVjKgKCrnJ",0
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
"RT @TheMrsDarcy: @realDonaldTrump @DonaldJTrumpJr @transition2017 they are suspending Trump supporters on twitter right and left....!",2
"RT @bocavista2016: ACTUALLY

Kanye isn't the only one in hip hop that likes @realDonaldTrump

https://t.co/sAvufOWQsl

#FridayFeeling #Trum…",1
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
".@realDonaldTrump Wow, you're a big fat liar... that plant was never scheduled to be moved. Ford said it's not going anywhere 3 yrs ago.",-1
"@realDonaldTrump Why aren't your children ashamed of you?
#notmypresident #StillWithHer",-1
"Wow,if this is legitimate?! I'd dare say censors&amp; disparagement treatment, aka Biased #Day1Deplorable
.@twitter .… https://t.co/WqxTsxUFS1",-1
"@KeithOlbermann I don't remember anyone being elected to starve school kids either Skippy. @realDonaldTrump",-1
"https://t.co/60IZ2VBZ0y  Good lord we are a banana republic thanks to @realDonaldTrump",1
"@MikePenceVP @realDonaldTrump @StephenBannon of #breitbart is a racist &amp; bigot! https://t.co/hOedMdxBrM",-1
"@muzikgirl11 @realDonaldTrump @VanJones68 
Van take your racist bullshit somewhere else before I come down to @CNN and kick your biased ass!",-4
"RT @bocavista2016: ACTUALLY

Kanye isn't the only one in hip hop that likes @realDonaldTrump

https://t.co/sAvufOWQsl

#FridayFeeling #Trum…",1
"RT @imuszero: In case anyone is wondering how I feel about @realDonaldTrump @StephenBannon &amp; @BreitbartNews I had this custom piece made a…",0
"@realDonaldTrump MSNBC, ABC,CBS, NBC, CNN NY Times, Wash Post/other left wing media ran by Democrat media don't pick reporters that  r bias!",-1
"@realDonaldTrump  Mr. President Elect I am hopeful you will reduce taxes for all Americans, 15% Fine or 20% but 2/3 of a Bonus Check unfair.",3
"Kanye West would have voted @realDonaldTrump certainly did not expect that.",-1
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
"@andreww1967 @milesjreed @Telibarb @realDonaldTrump Trump just wants his name on it.. Everything will be Trump.",3
"@reagangalpal @realDonaldTrump CHEERS TO THAT!!!  God Bless you and yours over the holiday and always.  Mark",0
"In case anyone is wondering how I feel about @realDonaldTrump @StephenBannon &amp; @BreitbartNews I had this custom pie… https://t.co/GWnCGb9Ov6",0
".@SenSanders says he's willing to work with @realDonaldTrump https://t.co/gG1YHJ6Ros",2
"Jeff Sessions and @realDonaldTrump invite you to fill out one of these. https://t.co/TCY3qJHDHE",0
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
".@henrymcmaster won't be @realDonaldTrump's AG, but he approves of the man who got the job. #thestate… https://t.co/xj5qzRskjV",0
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
"RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",2
"Romney was very offensive and insulting to @realDonaldTrump in the primaries, @RudyGiulianiNYC Loyal, Experienced a… https://t.co/MlQIIvLPjk",-1
"@DenadeCamp @realDonaldTrump has lost the popular vote by an alarming 1.14 million votes. Please abstain or vote against him.",1
"@realDonaldTrump @DonaldJTrumpJr @transition2017 they are suspending Trump supporters on twitter right and left....!",2
"@McDreaBean @bigop1 @realDonaldTrump @FoxNews @HarveyLevinTMZ he's not burning it, is he?",-2
"RT @pamnsc: Screaming it: @UN and all its sister groups MUST be abolished cc @realDonaldTrump @USUN #Christianpersecution thrives under @UN…",0
"RT @steph93065: In case you missed it, @realDonaldTrump Campaign manger @KellyannePolls was the first woman to run a successful POTUS campa…",1
"RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",2
"@bigop1 @realDonaldTrump @FoxNews @HarveyLevinTMZ https://t.co/CzcnECKujN",0
"Ongoing security enhancements won't keep @realDonaldTrump from taking his place in the Oval come January. https://t.co/cuY9Qs9s4e",0
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
"@lizbethkb @realDonaldTrump has lost the popular vote by an alarming 1.14 million votes. Please abstain or vote against him.",1
"I hope @realDonaldTrump loses billions <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> he is a fraud &amp; crooked &amp; con man! https://t.co/bNYFQ3e037",-3
"@FoxNews @MittRomney @realDonaldTrump Keep your enemies close.",-1
"#MAGA @realDonaldTrump @DiamondandSilk @seanhannity @DonaldJTrumpJr @KellyannePolls @Keith_Avila @JudgeJeanine… https://t.co/7MRlkBZNJi",0
"@realDonaldTrump   no Romney! And we do need people besides white guys",0
"@WayneDupreeShow @SenWarren @MittRomney @realDonaldTrump warren- pls keep using the same old tired lines.",-1
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
"RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",2
"@patrioticpepe @realDonaldTrump so comrade Pepe, do U get paid in Russian Rubles or US dollars?",0
"RT @Mike_Beacham: .@realDonaldTrump stood-in the-way of Obama &amp; Hillary &amp; their Puppet-Masters; Globalist-Communist-Mus-Bro-Hd-Criminals Pr…",0
"@remysmadre @FoxNews @johnlegend @realDonaldTrump @HillaryClinton precisely.",1
"@alcardfan @realDonaldTrump working hard duping folks like you. https://t.co/PGdmA7WMeJ",0
"@MittRomney @realDonaldTrump is on the news channels where he is tell you to drop to your knees! Where are DJT tax… https://t.co/BhmORBHBlH",0
"I hear @realDonaldTrump is looking to fulfill a White House appointment for Janitor @MittRomney https://t.co/dKxAIC7JxC",0
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
"RT @renoomokri: Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t…",-1
"RT @steph93065: In case you missed it, @realDonaldTrump Campaign manger @KellyannePolls was the first woman to run a successful POTUS campa…",1
"Screaming it: @UN and all its sister groups MUST be abolished cc @realDonaldTrump @USUN #Christianpersecution thriv… https://t.co/fam4afd2zz",0
"I get the feeling that @realDonaldTrump's transition team went online to Fascists""R""Us® and checked *all* the boxes.",0
"RT @steph93065: In case you missed it, @realDonaldTrump Campaign manger @KellyannePolls was the first woman to run a successful POTUS campa…",1
"Why is it that it took the election of @realDonaldTrump for the US to condemn the killings of Shiites in Nigeria? https://t.co/EhOdVXaHJO",-1
"<U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@immigrant4trump @seanhannity @Keith_Avila @DiamondandSilk @realDonaldTrump @JudgeJeanine @Italians4Trump… https://t.co/QGfFIAYPd7",0
"@jtpallai1 @realDonaldTrump  That figures! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",0
"Thank you Sir, I hope @realDonaldTrump will do the right thing, Experienced Loyal Supporter all through the primari… https://t.co/JQh2UXMGnw",5
"All over the news where @realDonaldTrump says: ""@MittRomney drop to your knees!""
DJT is deplorable &amp; despicable <U+203C><U+FE0F> https://t.co/40WRbE4FGt",-3
"@realDonaldTrump https://t.co/AfHRy8AtqG",0
"RT @cuteangiie: Very exited for our new government under @realDonaldTrump no more free riders!",2
"@Larry_Ahern @realDonaldTrump has lost the popular vote by an alarming 1.14 million votes. Please abstain or vote against him.",1
"RT @SCTeamTrump: RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLev… https:…",1
"@true_pundit @Thomas1774Paine @FBI Good, because there's too many assassination threats to @realDonaldTrump to forward to #FBI",0
"RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",2
"RT @bocavista2016: When @realDonaldTrump says he wants Law &amp; order

HE MEANS IT

I give you Jess Sessions

https://t.co/Aj1iuu2zsd
https://…",0
"@realDonaldTrump why do you keep electing racist officials @jeffsessions tiny hands and tiny brain #racist #bigot #fudt",-2
"RT @bocavista2016: BUILD THE WALL

Kanye West in an EPIC 40 min speech during his concert professes his support of @realDonaldTrump!

https…",1
".@realDonaldTrump's team is beginning to come together. #election2016 https://t.co/pC2OAq3hwX",0
"RT @SCTeamTrump: RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLev… https:…",1
"Thanks @realDonaldTrump https://t.co/wlTpMDpgAo",0
"@RealNameJeff @politico @realDonaldTrump Clinton had alot more wrong with her than being hawkish, and the american people proved this much.",-2
"RT @sunshinelaughin: Trump has said the media are corrupt, blogs say it like it is.  @realDonaldTrump doesn't care what any American thinks…",1
"@realDonaldTrump how many lies?
https://t.co/PGdmA7WMeJ",0
"@pattonoswalt @realDonaldTrump @FoxNews @HarveyLevinTMZ Can you spell ""narcissist""?",0
"@RealNameJeff @politico @realDonaldTrump Peace, liberty and the pursuit of happiness!",3
"@transition2017 @realDonaldTrump Now we know what you meant by What have African Americans to lose,a man deemed too… https://t.co/al29suyLhP",0
"Watch Fox News tonight @ 10:00pm(DirecTv channel 360) check your local listing. Inside look at the @realDonaldTrump on @FoxNews.",0
"@jkakers77 @XboxSupport @NCAA @Xbox @NoMoneyBob @bullsanders @MonroeDickens88 @realDonaldTrump I dream every night!",0
"RT @latinaafortrump: The internet helped @realDonaldTrump win. We utilized it to expose the truth. Obama wants a ""truthiness"" test &amp; all ou…",2
"RT @SarahJohnsonGOP: The goal is to reach 1 million followers in support of  @realDonaldTrump ! #TeamTrump #MakeAmericaGreatAgain #FollowBa…",1
"@remysmadre @FoxNews @johnlegend @realDonaldTrump @HillaryClinton, exactly, the American people are smarter than we give them credit.",1
"@GrantW1285 @realDonaldTrump Hahah... Omits Uncle Sam, Lady Liberty and Lincoln vomiting! (and whoa, isn't that Trump circa 1982?).",2
"#MAGA @realDonaldTrump @DiamondandSilk @seanhannity @Keith_Avila @JudgeJeanine @immigrant4trump @WomenUnited4DJT… https://t.co/yo3n9pCprj",0
"@WDFx2EU15 @kinni00 @shoesdotcom @realDonaldTrump @zappos No problem.",-1
"Exactly! @realDonaldTrump voters got exactly what their racist &amp; bigots wanted<ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/7lMrSdPurU",0
"@realDonaldTrump Press pool try picking InfoWars &amp; objective press who will tell the truth, fair &amp; objective reporting! PPL demand it! NoCNN",1
"@realDonaldTrump how many lies? https://t.co/sXQTtijLKC",-1
"@realDonaldTrump @FoxNews @HarveyLevinTMZ  
Why are you taking phone calls from Foreign leaders on an unsecured lin… https://t.co/3KSzwVRLCr",1
"RT @Mike_Beacham: What Trump's Early Picks Say About His Administration 
#MAGA 
@realDonaldTrump 
https://t.co/WsNIhw3bKE",0
"@realDonaldTrump Do not pick a press pool that are left wing, do not report truth to the ppl! A lot of the MSM leans Democrat &amp; left wing!",-2
"@SenatorSessions bad decision &amp; bad judgment by racist @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/ZcRVY13e6y",-3
"@realDonaldTrump @FoxNews @HarveyLevinTMZ 
Is @ Fox News your safe space? Afraid to take an actual Press conference? https://t.co/zROkaI86ys",0
"@FoxNews @realDonaldTrump WOW!!! He's going to NJ! WOW! Thats amazing! Unbelievable! Who would have thought? Incredible news!",5
"@SharonDay @realDonaldTrump has lost the popular vote by an alarming 1.14 million votes. Please abstain or vote against him.",1
"@realDonaldTrump TRUMP will use PUTINs!  After all DJT sees PUTIN as an A+++ leader why pay to keep our SPYs on the… https://t.co/P6fpAAvejC",2
"Worse decision: @SenatorSessions  has close relations with KKK Stephen Bannon of Racist Breitbart <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>… https://t.co/3XJXF8TQYG",-2
"@johnlegend After your ""Nazi"" comments regarding @realDonaldTrump no way in hell I would support you. Add me to the list of lost fans!",0
"@XboxSupport @NCAA @Xbox @jkakers77 @NoMoneyBob @bullsanders @MonroeDickens88 maybe @realDonaldTrump can make this… https://t.co/vjZpb5WIMT",0
"We Must 
#DrainTheSwamp 
#MAGA 
@realDonaldTrump 
@mike_pence https://t.co/nBTHbhZzYh",0
"RT @bocavista2016: ACTUALLY

Kanye isn't the only one in hip hop that likes @realDonaldTrump

https://t.co/sAvufOWQsl

#FridayFeeling #Trum…",1
"RT @sunshinelaughin: Trump has said the media are corrupt, blogs say it like it is.  @realDonaldTrump doesn't care what any American thinks…",1
"@realDonaldTrump it's the people you love the most doing this to you.",1
"@AGPamBondi @realDonaldTrump has lost the popular vote by an incredible 1.14 million votes. Please abstain or vote against him.",3
"RT @steph93065: In case you missed it, @realDonaldTrump Campaign manger @KellyannePolls was the first woman to run a successful POTUS campa…",1
"@PamBondi @realDonaldTrump has lost the popular vote by an incredible 1.14 million votes. Please abstain or vote against him.",3
"RT @steph93065: In case you missed it, @realDonaldTrump Campaign manger @KellyannePolls was the first woman to run a successful POTUS campa…",1
"@AC360 @Acosta @CNN @realDonaldTrump and the worst part is that your network hides behind the 1st Amendment.  #Fakenews #Fakejournalists",-3
"@ABCPolitics @realDonaldTrump @cnn
Guilty as charged",0
"@realDonaldTrump rights. The degradation and humiliation felt from people buying and selling the things you worked hard for. Especially when",-2
"@Montel_Williams @TMZ @realDonaldTrump @FoxNews @HarveyLevinTMZ you know  Montel they done this months back and guess who said NO! CLINTON",0
"@IvankaTrump @jaredkushner @realdonaldtrump thumb noses at American people w/ mtg c Jap PM. Are they spoiled rich kids, or just ignorant.",0
"RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",2
"RT @SCTeamTrump: RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLev… https:…",1
"@realDonaldTrump cause to be involved with Iraqi freedom. The creation of a Marketplace to buy and sell people such as violation of human",0
"RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",2
"@seanspicer @Rockprincess818 @realDonaldTrump @mike_pence I hope @brunelldonald's doesn't get lost in the shuffle. Been great advocate 4 DT.",2
"@realDonaldTrump best I could. I felt that this human property within the United States or human trafficking as it's known was enough",2
"@FoxNews @realDonaldTrump stop the presses!",0
"RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",2
"RT @bocavista2016: BUILD THE WALL

Kanye West in an EPIC 40 min speech during his concert professes his support of @realDonaldTrump!

https…",1
"RT @52fairway: The truly *deplorable* @realDonaldTrump BASKET of Deplorables will *ensure* we're at war within a year! DJTs racist xenophob…",-1
"@realDonaldTrump @FoxNews @HarveyLevinTMZ Donald, I'm glad you're going to pay some of the ppl you defrauded w/your crap ""university.""",0
"@AC360 @CNN you guys are real morons if you think that the #CNNSucks attitude towards CNN is because of @realDonaldTrump. #Youdontgetit",0
"@realDonaldTrump in the public spotlight but the attempt on my life force me to go to the public with this. I'm No Angel I raised myself the",0
"RT @bocavista2016: Dear #TrumpTrain

PLEASE vote for @realDonaldTrump for Time's Person of the Year!

https://t.co/PCZBbptLY5

#Trump2016 J…",2
"Looks like @realDonaldTrump went past @StateDept using unsecure communications- thought he made a big deal out of that. #TrumpTransition",1
"RT @steph93065: @SenWarren You have no power. And your idiotic rantings is why.  @realDonaldTrump",-1
"RT @SCTeamTrump: RT @realDonaldTrump: Tonight at 10 PM ET, 7 PM PT, on @FoxNews, a one hour special on me and my life by @HarveyLev… https:…",1
"@sherysmith  @realDonaldTrump has lost the popular vote by an incredible 1.14 million votes.  Please abstain or vote against him.",3
"RT @sunshinelaughin: Trump has said the media are corrupt, blogs say it like it is.  @realDonaldTrump doesn't care what any American thinks…",1
"@FoxNews @realDonaldTrump Without the press I hope.",1
"@realDonaldTrump Don't do it, do not give Romney the Sec of State.",-1
