"text","score"
"@realDonaldTrump only idiots are gonna watch an hour special about you and your life #TrumpSucks",0
"@OverTheMoonbat Well, maybe she can go work for @realDonaldTrump .",2
"@jensstoltenberg @realDonaldTrump that will cost Europe a lot of money .Who will pay that all ?",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ I am 53 and don't touch alcohol at all either. My brother was killed at 19.",-1
"@SenWarren @MittRomney @realDonaldTrump Keep fucking with that asshole Soros .......  ...... .      .......  .... !",-1
"@realDonaldTrump @FoxNews @HarveyLevinTMZ God has a plan and I am proud to see your growth and humble attitude!",2
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@CNNPolitics @HillaryClinton @CBSNews @BarackObama @NBCNews @politico @EllenD_world @TheDemocrats @realDonaldTrump… https://t.co/tBCSwHQn6c",0
"Does this mean @realDonaldTrump is guilty of fraud/racketeering, and therefore impeachable on day 1? @BarackObama t… https://t.co/WDpNerMhUk",-1
"@Reince @realDonaldTrump Sessions &amp; Flynn two piss poor choices for Top Jobs. A Bigot and a Fired General. Really?  Get a grip!  Bad Start!!",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/NmeHlqzRzz",0
"Are you shocked to hear of @kanye's recent pro @realDonaldTrump rant ?  #Kanye",-2
"@Varneyco @realDonaldTrump @MittRomney nope but he's the boss",-1
"@realDonaldTrump tell us about the aliens",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ 9 PM central time",0
"@SenWarren @MittRomney @realDonaldTrump
from a basket of deplorables to a cabinet of despicables.
is that progress?
it dusn't feel so.",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@JuddLegum @Slate What would that have mattered @realDonaldTrump slammed lots of reporters etc. Ppl didn't care, even after the tape, so FO<ed><U+00A0><U+00BD><ed><U+00B8><U+009D>",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@G1015Chris @DTParody11 @SenWarren @MittRomney @realDonaldTrump she has nothing else. She's a miserable lying lib... misery loves company.",-3
"@SenateMajLdr @davidfrum @realDonaldTrump @SenatorSessions prepare for battle.",0
".@RamiJarrah ...
@realDonaldTrump 
@GenFlynn",0
"@USA1Trump @realDonaldTrump @MittRomney Put him charge of fixing the VA.",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@SenWarren @MittRomney @realDonaldTrump whaaaa",0
"@FoxNews @realDonaldTrump my father was also a alcoholic and it took his life. I understand <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",0
"RT @RadgrannyKs: @American1765 @realDonaldTrump @FoxNews @HarveyLevinTMZ / Looking forward to it! This will give ppl an inside to Who is DT…",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ.  I hope Donald Trump is allowed to use his own pilot on Air Force One.",2
"The latest on President-elect @realDonaldTrump's choices for top posts: https://t.co/Qq8FY8dPyK https://t.co/0RmDAPLsGj",1
"@G1015Chris @DTParody11 @SenWarren @MittRomney @realDonaldTrump yep. She's playing the veejayjay card.",0
".@andyrosebrook @realDonaldTrump @GenFlynn 
@joerogan @PrisonPlanet @AbbyMartin 
#nucleardisarmament… https://t.co/EeCfaKuIWR",0
"@FoxNews @johnlegend @realDonaldTrump I'll be called a bigot &amp; unlearned but that's ridiculous",-2
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"We need this question answered, @realDonaldTrump https://t.co/G02bmNxSOd",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"good picks by .@realDonaldTrump @Heritage_Action scorecard on @SenatorSessions 80%, @RepMikePompeo 83% #draintheswamp of RINOs",1
"@materduorum @realDonaldTrump you tell them",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@realDonaldTrump can you please make sure mortgage rates go back when you take office. Rates went crazy after election. #mortgage",-1
"RT @RadgrannyKs: @theglobaluniter @realDonaldTrump @mikepompeo / YAY!!! He's our Congressman. A VERY GOOD MAN! #congratulations #congress #…",3
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/mJ3IOa6MZ3",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ 
oh please... enough is enough",2
"@realDonaldTrump please push a new  era of  ""live &amp; let live"" To me, instead we have ppl constantly manipulating others. Group think or die.",0
"@transition2017 @realDonaldTrump no matter who he picks fault will be found just charge ahead",1
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
".@SpeakerRyan Having cancer is scary &amp; expensive. Trying to call, but message box full. @realDonaldTrump https://t.co/SZBtO90h2B",-4
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@American1765 @realDonaldTrump @FoxNews @HarveyLevinTMZ / Looking forward to it! This will give ppl an inside to Who is DT, the man. #MAGA",0
"RT @RevCLBryant: TRUMP: EFFECTIVE LEADERS.. Meet with adversaries..Nice show of character @realDonaldTrump @TheCLBryantshow",2
"@KeithOlbermann @SeekerofTruth0 @DanBrillman @realDonaldTrump  <ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> @SteveBannon <ed><U+00A0><U+00BD><ed><U+00B8><U+009D> @KellyannePolls <ed><U+00A0><U+00BD><ed><U+00B1><U+00AF>  @therealroseanne <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #NotMyPresident <ed><U+00A0><U+00BD><ed><U+00B3><U+008E><U+270A><U+270C>",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@transition2017 @realDonaldTrump yes!!!!  Great trio!!!",1
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
".@realDonaldTrump Knows he's doing the right thing when these #racebaiters get their panties in a bunch!… https://t.co/zSypTWRVd4",1
"@realDonaldTrump @FoxNews @HarveyLevinTMZ Love you as a Human-being but dislike your stance at the moment. Listen to the tune of the earth.",-1
"@realDonaldTrump @FoxNews @HarveyLevinTMZ One In Arizona Too.. https://t.co/BTUuLyAEqE",0
"@realDonaldTrump pls appoint Dem Senators from states with Republican guvs to something like the National Institute for Snowflake Recovery!",2
"@realDonaldTrump that's because it was never moving. Good Lord, POTUS elect believes fake news!",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@realDonaldTrump How deep is the corruption so far?",-1
"@realDonaldTrump https://t.co/YKgkwgvDEy",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ 80 Mile 120 Foot Berm",0
".@ulvdis @Ukrainolution Will @realDonaldTrump leave Mariupol to the wolves?",0
"I for one dont believe @HillaryClinton won the popular vote. I believe, once you subtract the illegal votes that @realDonaldTrump Won #MAGA",2
"@realDonaldTrump @FoxNews @HarveyLevinTMZ Fresh Water Has Become A Precious Commodity..",2
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@realDonaldTrump #fuckfacevonclownstick busted! https://t.co/71qLRfESiN",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ snooze but what about them tax returns - you going to show us tonight?  #everyonepaysORnoonepays",-1
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@ColumbiaBugle @realDonaldTrump",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ https://t.co/pidLmxcQFH",0
"@EazyMF_E @realDonaldTrump I think you mean Nixon.",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ https://t.co/qvqmAxpzCH",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ we should be home by then,traveling from Michigan to Missouri.",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ what about the Sundance film about you?! Why not promote that one?!",-1
"@lmaomaxi @realDonaldTrump",0
"RT @carlobnms20511: @America_1st_ @lockedkingster @realDonaldTrump NOT ONLY SOROS HIMSELF, BUT HIS 2 SONS ALSO, BECAUSE OF THEIR INVOLVEMEN…",-2
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ NO THANK YOU",1
"RT @NeilTurner_: @realDonaldTrump It should have been you! #VoteTrump https://t.co/RBt4zoJE8n https://t.co/bFPsipgTpt",0
"A Major Designer Just Vowed Never To Dress Melania Trump @realDonaldTrump  https://t.co/i7n9yO5lTD",2
"RT @NeilTurner_: @realDonaldTrump It should have been you! #VoteTrump https://t.co/RBt4zoJE8n https://t.co/bFPsipgTpt",0
"@realDonaldTrump #MAGA https://t.co/CfrnQwXGFW",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@realDonaldTrump ooops. Another big fat lie!  Lol lol lol. Might serve to just keep your mouth shut. Hmmmm",0
"Good decision. Ford chairman tells President-elect @realDonaldTrump production will remain in the United Statehttps://t.co/prPGSqJase...",1
"@America_1st_ @lockedkingster @realDonaldTrump NOT ONLY SOROS HIMSELF, BUT HIS 2 SONS ALSO, BECAUSE OF THEIR INVOLVEMENT IN THE RIOTS !",-2
"#kansas economy is worst in US = fact. #LightbulbMoment 4 @realDonaldTrump let's roundup KS Politicos 4 a promotion! #pompeobrownbackkobach",-3
"@realDonaldTrump 
Put away ur toys lil donnie, donald duck. Ban from twitter. Grow up take ur kkk n go play in russia w ur wet babies. STFU",1
"@CongPalazzo praises @realDonaldTrump CIA pick of Rep. @RepMikePompeo https://t.co/IiLRY3wGst",0
"@ThePerezHilton @realDonaldTrump I don't think he understands the concept of it.",0
"@transition2017 @realDonaldTrump Great Team/ Doing it right/10 days an President Sir Donald J Trump has kept jobs &amp; got great Teams Rollin n",6
"I guess it didn't really matter to anyone @realDonaldTrump kept his potential cabinet choices secret before election. Does it matter now?",0
"@realDonaldTrump Liar with pants constantly on fire https://t.co/BqS5C5sU1r",-1
"@realDonaldTrump <U+2713>xenophobes, <U+2713>racists, <U+2713>homophobes, <U+2713>nationalists, <U+2713>anti semites, wow you have bit of everything #TheAmatuer",1
"@transition2017 @realDonaldTrump let me guess, rich white, Republican men over 50?!?",0
"RT @jmcpherson727: Voter regs: pic &amp; voter ID, dip finger in black ink. by mail: police/voter thumb print
@martucci_peter @realDonaldTrump…",0
"@realDonaldTrump We like Mike! Glad you do too! He will serve you and our country well.",3
"@realDonaldTrump @nytimes are you going to be bitching like a little bitch for the next 4 years? Please stop being a pussy at least, for us",-3
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/mJ3IOa6MZ3",0
"@transition2017 @realDonaldTrump we are very proud of our New President elect Mr Trump.",3
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@MonicaCrowley @realDonaldTrump Maybe it will enlighten the Dems and far left that their direction they were taking the country was wrong.",0
"@realDonaldTrump England, Arkansas  duck season starts tomorrow! https://t.co/syzRvmKyDK",0
"@Trumptbird @realDonaldTrump @whignewtons last ditch efforrs",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/mJ3IOa6MZ3",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@FoxNews @johnlegend @realDonaldTrump He's an Idiot and that is all i can say about him.  Ignorant Person!",-4
"@realDonaldTrump 
   Your own attorney's argument: holding superfluous rallies instead of learning your new job compromises nat'l security.",0
"@arielwinter1 @realDonaldTrump Move to Canada! I never recognized, stupid Obama as my president. He's an America hater, ISIS lover, Muslim!!",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/mJ3IOa6MZ3",0
"RT @Robert_lrar: @scottienhughes @jeffsessions @realDonaldTrump Yes...a great choice...a racist AG!",0
"@RexReams @davidshepardson @marykaterd @Ford @realDonaldTrump https://t.co/EpIAtzPjx1",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"Let's check this guy out! We gotta watch @realDonaldTrump 's back for shadow govt infiltration too, lol! https://t.co/LYLSrQUgxK",0
"@realDonaldTrump Wkikipedia article on Steve Bannon chg'd yesterday - calling him white supremacist &amp; ALT-Right",0
"@realDonaldTrump wtg, sir...",0
"@ScottBaio @realDonaldTrump @MELANIATRUMP We The People, has spoken!",0
"Just to dispel the rumors swirling in the media, I have NOT been asked by @realDonaldTrump to head up a new ""Department of Racial Hygiene"".",0
"@realDonaldTrump No Romney, he will be like a pet rattlesnake, sooner or later your gonna get bitten!",1
"An Open Letter to @realDonaldTrump  Democratic Party—&amp; your enemies on the right—the Republican aristocracy, ...  https://t.co/ixB45KKmFi",0
"Congrats to my 112th Congress classmate @RepMikePompeo Named Director of #CIA Another great decision by President Elect @realDonaldTrump <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",1
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"I will not stand for this potential threat to our nation's identity, security, and morals.STAND UP TO @realDonaldTrump say #RegisterMeFirst",-2
"@RayRayfranklin4 SMH, Really? @50cent Claims He's Bringing @realDonaldTrump Out To The Club https://t.co/Yevbl4lH4d https://t.co/mfkcyrttaU",0
"An Open Letter to @realDonaldTrump  The Democratic Party—and your enemies on the right...  https://t.co/6ii1NsZ3Uk #PJMedia via @pjmedia_com",1
"@SheriffClarke @realDonaldTrump  Sir look in to the Federal ReServed I here there is nothing there just fake gold.",0
"@Tee_Quake @Lagartija_Nix @Patriotic_Folks .@realDonaldTrump",0
"RT @krburnett: Same-sex ""marriage"" is #notsettled @realDonaldTrump. SCOTUS betrayed the Constitution.  RT https://t.co/gpPfe9Cenm",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@RexReams @davidshepardson @marykaterd @Ford @realDonaldTrump no, dip shit, I'm not the source.  check press releases for Ford Motor Co",-4
"@realDonaldTrump. You're a liar.",-1
"#draintheswamp We Broke As Hell @realDonaldTrump https://t.co/B2NSGZOTGv",-2
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@seanhannity @CNN @AC360 @Acosta @realDonaldTrump U do https://t.co/ymWrAmjhue've shown U can't be bi-partisan when… https://t.co/Eh3ctZU0Ae",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"How do we know @realDonaldTrump's recent administration picks are right on the money? The Left is experiencing an epileptic seizure. #MAGA",1
"@ArkGal89 @TheView @realDonaldTrump was there ever a day you cld turn on FOX &amp; not hear Obama bashing... Don't like don't watch",-1
"@FoxNews @johnlegend @realDonaldTrump  John Legend is an idiot! Hitler was Lucifer on earth. Trump comes no where near..",-2
"Because of @realDonaldTrump, I'm, like, um...shaking like ice https://t.co/mxWDyfHz7C",2
"Statement from @realDonaldTrump about picking Alabama Senator @jeffsessions to be US Attorney General: https://t.co/c3AZeH0OBs",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"RT @ChalkbeatTN: Many are wondering what a @realDonaldTrump presidency means for public education in America. Here's our pledge. https://t.…",0
"@GOP @realDonaldTrump @mike_pence No thank you. You rich bastards will regret kissing Trumps ass. Without money your all helpless and weak!",-2
"TRUMP: EFFECTIVE LEADERS.. Meet with adversaries..Nice show of character @realDonaldTrump @TheCLBryantshow",2
"Sure looks like that private server @realDonaldTrump has would be easier to run from Trump Tower than outta the #WhiteHouse #Russia #Banks",4
"@TheView i am a citizen and i was blocked by @realDonaldTrump. Am i still a citizen of the US? My people have been here since 1660's.",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@realDonaldTrump https://t.co/OLVFEBNsal",0
"RT @NeilTurner_: @realDonaldTrump #MAGA https://t.co/YIuVVlvkNk",0
"@realDonaldTrump you were the last to know",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@sahluwal @realDonaldTrump the democrats are corrupt and crooked people I guess California people are to Thay don't care about USA",-2
"@DhaerrowJohn @schestowitz @wikileaks @realDonaldTrump most of them are",0
"@scotthaas27 @bbrt72 @hoakehrler @Vtvoter69 @realDonaldTrump @Reuters ha they weren't around when JFK was killed",-1
"@FoxNews @johnlegend @realDonaldTrump JUST SHUT &amp; SING! Those of us who work buy recordings, remember that Mr. Legend!",2
"how many racist alt right men does @realDonaldTrump have to appoint before someone says something.",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@RealNameJeff @DrZuhdiJasser @Sblaine77 @SebGorka @realDonaldTrump my right....<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",0
"@realDonaldTrump GET RID OF COMEY, FBI DIRECTOR",0
"@hoakehrler @Vtvoter69 @scotthaas27 @realDonaldTrump @Reuters right, he has no mandate!! This will cause a problem 4 him..you watch.",0
"@scottienhughes @jeffsessions @realDonaldTrump Yes...a great choice...a racist AG!",0
"@realDonaldTrump maybe we can get a few women and maybe people of diverse backgrounds to join your team? Maybe? #lotsowhiteguys",0
"https://t.co/Hvt3IjNH3J @realDonaldTrump pays $25mm to get out of fraud conviction, #nice , looking more Presidential by cutting losses.",0
"@realDonaldTrump 4 sec of EDU find sum1 that knows what it's like 2b in classroom NOT someone that has been in office for more than 5yrs",0
"@mikewickett @realDonaldTrump @ABCPolitics well he has supported the Democrats for decade's, didn't see your outrage then.",1
"Someone made a portrait of Donald Trump using pics of liberals tears. @realDonaldTrump should hang this in the Oval… https://t.co/sgofzajx1s",0
"@MrsEichinger @realmindynoel @realDonaldTrump yes, Obama kept the jobs here b4 Trump came along. Mexico is still producing Ford Focus.",2
"Hell yes! Trump is talking to mad dog mattis! @realDonaldTrump we need him in ur administration!",-1
"@realDonaldTrump All of it was about the children?  Not just the oil,  but the children. You must destroy all of them.",-2
"@mikewickett @realDonaldTrump what a dumb comment, there are many minorities and females rumored to be candidates. Yet you make assumptions.",-1
"@realDonaldTrump just another easily exposed, needless lie of a tweet, you are POETUS now, get real on your twitter… https://t.co/gXBEq9ChHi",0
"@scotthaas27 @realDonaldTrump Ford said it never affected jobs anyway. Still moving Production of focus to Mexico.",1
"Shoot.  The only reason @kanyewest is saying he would've voted for @realDonaldTrump is because he wants a cabinet position. #IseeYou",0
"@realDonaldTrump  ""There will be no job impact whatsoever with this move. This is what Ford said at the auto show. Still moving2 Mexico tho",0
"RT @NeilTurner_: @realDonaldTrump It should have been you! #VoteTrump https://t.co/RBt4zoJE8n https://t.co/bFPsipgTpt",0
"@realDonaldTrump @DiamondandSilk for social media outreach!",0
"Voter regs: pic &amp; voter ID, dip finger in black ink. by mail: police/voter thumb print
@martucci_peter @realDonaldTrump @mcphersonfamily",0
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"Don't tweet anything crazy @realDonaldTrump...The <ed><U+00A0><U+00BC><ed><U+00BC><U+008E> is <ed><U+00A0><U+00BD><ed><U+00B1><U+0080> U now...",-1
"RT @COLBRZE92: #draintheswamp @realDonaldTrump @ColorOfChange @common @UncleRUSH @adv_project @iJesseWilliams @ACLU @Change https://t.co/Ng…",0
"#draintheswamp @realDonaldTrump @ColorOfChange @common @UncleRUSH @adv_project @iJesseWilliams @ACLU @Change https://t.co/Ngae8JT1EU",0
"@realDonaldTrump your full of BS Donny, decision about production was already made, announced months ago. Pathetic sad&amp; telling #TheAmatuer",-2
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",0
"@Braxo @realDonaldTrump no!!!! It wasn't...Haha what a loser. Trying to make ppl believe. He's superman.",-1
"@samsteinhp I think the glaring controversy is for you to be still in your state of denial. @realDonaldTrump will be the President.",-2
"@AC360 @Acosta @CNN @realDonaldTrump #CNNSucks because you're dishonest &amp; colluded w/ @donnabrazile &amp; @TheDemocrats Plus u call us racists",-2
"RT @MiniMartianMe: @Shaughn_A from the second @realDonaldTrump won, the left start WORKING on how to get close to and manipulate him!",0
"@CreatveMonster @realDonaldTrump that is totally BS what you said about how he's already done more than Obama?!? WTH are you talking about?",-1
"@THEHermanCain Ha!  @realDonaldTrump gets the last laugh!",-1
"@realDonaldTrump Mr. President could u also please look into helping the Native American, am also part Native American. we get so much taken",1
"@HoustonforTrump @realDonaldTrump do you live there??? Probably not.",-1
"@realDonaldTrump Stop lying about Ford. Flat-out lies and spins. Have you no shame?",-3
