text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,score
RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nave_travis,59,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",harpazothess201,17401,TRUE,FALSE,NA,NA,4
"RT @realDonaldTrump: Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",lionsviewfar,35352,TRUE,FALSE,NA,NA,-2
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bdubois77,17401,TRUE,FALSE,NA,NA,4
RT @LouDobbs: The @realDonaldTrump ahead of schedule on transition appts. @lh_carter @tony4ny on #FoxLDT 7pm,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BorthwickKathy,404,TRUE,FALSE,NA,NA,1
RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",MalcusD2,59,TRUE,FALSE,NA,NA,0
RT @FoxNewsInsider: Bill O'Reilly Explains How @realDonaldTrump Can Succeed Where Obama Failed @oreillyfactor https://t.co/9TDBeFm7Ws https…,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AllenAdkins2,145,TRUE,FALSE,NA,NA,0
RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maragold12,639,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",burkaboom,17401,TRUE,FALSE,NA,NA,4
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Prue88Preeti,17401,TRUE,FALSE,NA,NA,4
RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeniferbo85,59,TRUE,FALSE,NA,NA,0
RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",galderisi8861,1119,TRUE,FALSE,NA,NA,0
RT @realDonaldTrump: The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. I wonder if it will change -…,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",lionsviewfar,22318,TRUE,FALSE,NA,NA,0
RT @realDonaldTrump: Is Jon Stewart a racist? See video that includes clip... http://t.co/tUae4cWq #thedailyshow,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mrtom3560,614,TRUE,FALSE,NA,NA,-1
RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",frank_faparicio,639,TRUE,FALSE,NA,NA,0
"RT @Vote4TrumpPrez: @gretchen_sue @realDonaldTrump 
*They never do",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gretchen_sue,1,TRUE,FALSE,NA,NA,0
RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",bpruett6717,1119,TRUE,FALSE,NA,NA,0
Reality check!  @realDonaldTrump https://t.co/gKt2Fcuio5,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sohali2012,0,FALSE,FALSE,NA,NA,0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trhdesign55,17401,TRUE,FALSE,NA,NA,4
RT @XTraceyAnn: #OverheardAtThanksgivingDinner @realDonaldTrump will be the best President since Reagan! #Trump2016 #ThursdayThoughts #Pres…,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://Americanlawyer.com"" rel=""nofollow"">Rodin1776 Victory App</a>",rodin1776,32,TRUE,FALSE,NA,NA,2
RT @realDonaldTrump: Is Jon Stewart a racist? See video that includes clip... http://t.co/tUae4cWq #thedailyshow,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PoliticallyInct,614,TRUE,FALSE,NA,NA,-1
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",LibertyGirlNoVa,17401,TRUE,FALSE,NA,NA,4
RT @realDonaldTrump: Today we express our deepest gratitude to all those who have served in our armed forces. #ThankAVet https://t.co/wPk7Q…,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MrNoahItALL,47859,TRUE,FALSE,NA,NA,1
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jnan_G,17401,TRUE,FALSE,NA,NA,4
"RT @realDonaldTrump: Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",lionsviewfar,22712,TRUE,FALSE,NA,NA,5
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PenelopeCottrel,17401,TRUE,FALSE,NA,NA,4
"RT @realDonaldTrump: If you don't believe in yourself, no one else will.",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SierraDante,1536,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",V3CEO,17401,TRUE,FALSE,NA,NA,4
RT @realDonaldTrump: Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our…,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MrNoahItALL,33903,TRUE,FALSE,NA,NA,2
RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NoCal_530,1119,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FloggerMiester,17401,TRUE,FALSE,NA,NA,4
RT @LouDobbs: BREAKING: Senior Official: @realDonaldTrump offers retired Lt. Gen. Michael Flynn position as National Security Adviser #FoxL…,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LisaLoni14,745,TRUE,FALSE,NA,NA,-1
"RT @realDonaldTrump: The Coca Cola company is not happy with me--that's okay, I'll still keep drinking that garbage.",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItsCalicoJoe,12985,TRUE,FALSE,NA,NA,-1
RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rulesofgold,639,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WashingtonDCTea,17401,TRUE,FALSE,NA,NA,4
RT @XTraceyAnn: #OverheardAtThanksgivingDinner @realDonaldTrump will be the best President since Reagan! #Trump2016 #ThursdayThoughts #Pres…,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MPenny74,32,TRUE,FALSE,NA,NA,2
RT @realDonaldTrump: Is Jon Stewart a racist? See video that includes clip... http://t.co/tUae4cWq #thedailyshow,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MrDewMaster,614,TRUE,FALSE,NA,NA,-1
"RT @JOMainEvent: The polls that had @realDonaldTrump  losing by a landslide are the same polls Obama yells out to indicate how ""amazing"" he…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fearlesswidow,224,TRUE,FALSE,NA,NA,2
RT @realDonaldTrump: My twitter has become so powerful that I can actually make my enemies tell the truth.,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Firemonkuu,6735,TRUE,FALSE,NA,NA,0
RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JarodCody,77101,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChristineCarma8,35352,TRUE,FALSE,NA,NA,-2
"RT @realDonaldTrump: I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",MrJackBrass,29935,TRUE,FALSE,NA,NA,-1
"RT @realDonaldTrump: The @nytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",lionsviewfar,29551,TRUE,FALSE,NA,NA,0
RT @realDonaldTrump: It was just announced that @MacMiller’s song “DonaldTrump” went platinum—tell  Mac Miller to kiss my ass!,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrowardBoogie,52415,TRUE,FALSE,NA,NA,1
RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PassTheTe,1119,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: The Coca Cola company is not happy with me--that's okay, I'll still keep drinking that garbage.",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lindsey_kaplan,12985,TRUE,FALSE,NA,NA,-1
RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",catsim7,59,TRUE,FALSE,NA,NA,0
RT @amnesty: RT to tell @realDonaldTrump that a Muslim immigration registry is religious persecution &amp; an attack on #HumanRights https://t.…,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shrewst,765,TRUE,FALSE,NA,NA,-1
RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Peggy7172,59,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many for…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",MrJackBrass,19518,TRUE,FALSE,NA,NA,-1
"RT @realDonaldTrump: The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaign…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eigilsen,38285,TRUE,FALSE,NA,NA,1
"RT @realDonaldTrump: The Coca Cola company is not happy with me--that's okay, I'll still keep drinking that garbage.",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RossDaddy12,12985,TRUE,FALSE,NA,NA,-1
"RT @RealDJTrumpTeam: Very touching...
Fri 10p EST Fox; for a revealing conversation with @realDonaldTrump as he discusses treasured items h…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realsteveparis,220,TRUE,FALSE,NA,NA,0
RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rulesofgold,1119,TRUE,FALSE,NA,NA,0
RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",ColBannister,639,TRUE,FALSE,NA,NA,0
"RT @yokoono: Dear Friends, 
I would like to share this message with you as my response to @realDonaldTrump
love, yoko https://t.co/s1BqfUgf…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alfa4CE,26309,TRUE,FALSE,NA,NA,2
"RT @LouDobbs: Left Wing Media at War with @realDonaldTrump and GOP Networks Slam Bannon, Ignore Ellison's Radicalism https://t.co/YcxLoadpP…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rparisee,844,TRUE,FALSE,NA,NA,0
RT @realDonaldTrump: The electoral college is a disaster for a democracy.,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eigilsen,140864,TRUE,FALSE,NA,NA,-1
RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",snowfaked,59,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",blakcdeplorable,54123,TRUE,FALSE,NA,NA,4
"RT @IvankaTrump: Ivanka penned an Op-Ed that ran in the @WSJ this afternoon, read it here. https://t.co/3QE4nRXzLZ @realDonaldTrump https:/…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rahemey1,4276,TRUE,FALSE,NA,NA,0
RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",ColBannister,1119,TRUE,FALSE,NA,NA,0
"RT @realDonaldTrump: I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China,…",FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",MrJackBrass,24087,TRUE,FALSE,NA,NA,1
RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoBoMama,1119,TRUE,FALSE,NA,NA,0
RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DuckGuyy42,59,TRUE,FALSE,NA,NA,0
RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now,FALSE,0,NA,11/18/2016 1:48,FALSE,NA,7.99429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PoliceFirstNow,639,TRUE,FALSE,NA,NA,0
