"text","score"
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@realDonaldTrump Hillary Clinton absolutely needs to be prosecuted to the full extent of the law. #Justice",0
"@realDonaldTrump Any Comment <U+2753> https://t.co/BF3QBC0Irh",0
"@LilPicture @seanhannity @realDonaldTrump wow what a boner",1
"RT @themouthmatusow: Wait this doesn't look like @realDonaldTrump ? https://t.co/YzRcN9LTbQ",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@FoxNews @POTUS @realDonaldTrump Does POTUS mean his appeasement policy that left eastern Europe &amp; the Mideast vulnerable to aggression?",-2
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@seanhannity @BarackObama @LilPicture @realDonaldTrump trump cares more the Hillary or Obama.he gives them jobs ten of thousands of jobs",3
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @IMissPrinceToo: @cmdorsey @johnand2015 @realDonaldTrump END UNION FUNDING. GUT THESE SCHOOLS. GET KIDS IN TO PRIVATE SCHOOLS SO THEY CA…",0
"RT @IMissPrinceToo: @cmdorsey @johnand2015 @realDonaldTrump END UNION FUNDING. GUT THESE SCHOOLS. GET KIDS IN TO PRIVATE SCHOOLS SO THEY CA…",0
"@NewtTrump @bossgrady I trust @realDonaldTrump adult children with top security clearance more so than anyone (D) would give clearance to",2
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@cmdorsey @johnand2015 @realDonaldTrump END UNION FUNDING. GUT THESE SCHOOLS. GET KIDS IN TO PRIVATE SCHOOLS SO THEY CAN LEARN",0
"San Francisco Union Offer Anti-Trump Lesson Plan to Brainwash Kids  https://t.co/IdoqFf5a2T via @gatewaypundit GUT SCHOOLS @realDonaldTrump",-1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@seanhannity @realDonaldTrump they are on payroll of globalists who's agenda doesn't fit w/ sovereignty. @realDonaldTrump exposes the elite",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@neilnagraj @nypost @realDonaldTrump @PageSix oh my NY post is still at it report on obama and these socialist protesting illegals so much",-1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: Here is a great article of why, as an American Latino, I support @realDonaldTrump #Election2016 https://t.co/KLSAfHF9hk",2
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@realDonaldTrump @nytimes are you a racist????",-1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@LouDobbs @1776BetsyRoss @realDonaldTrump @peterschweizer left will never get it. Liberalism is a mental disorder",-1
"@AtheistWWonka @realDonaldTrump looks like he decommissioned those who were with him from the beginning (Christie)",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @themouthmatusow: Wait this doesn't look like @realDonaldTrump ? https://t.co/YzRcN9LTbQ",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@CodeAud @KarrieGlover4 let's hope @realDonaldTrump told the leaders along with UN &amp; IMF the $ pouring out of this country is going to stop",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@realDonaldTrump @IvankaTrump @DonaldJTrumpJr #PayYourTaxes#Freeloaders https://t.co/s2wfICCH1i",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@realDonaldTrump I love you POTUS",1
"@realDonaldTrump we have no doubt. Don't succumb to MSM or DC corruption. Drain the Swamp and Screw MSM. We expect you to blowup DC &amp; MSM",-5
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@realDonaldTrump https://t.co/y9aY8TKY6c",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @themouthmatusow: Wait this doesn't look like @realDonaldTrump ? https://t.co/YzRcN9LTbQ",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @themouthmatusow: Wait this doesn't look like @realDonaldTrump ? https://t.co/YzRcN9LTbQ",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"Wait this doesn't look like @realDonaldTrump ? https://t.co/YzRcN9LTbQ",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@seanhannity @realDonaldTrump because they knew he would shake up everything",-1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"@LivBWrite @realDonaldTrump @Reuters Maybe you can send them the state department's phone number.",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @sstevenaylor: @realDonaldTrump my friend and lawyer needs a job! @neelyvegaslaw",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: I decided as a student, a Hispanic, and an American to support @realDonaldTrump:a leader, a father, and a unifier. htt…",1
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
"RT @realAngeloGomez: It was an honor to intern for @realDonaldTrump I am going to miss these days.@transition2017 On to #MAGA https://t.co/…",0
