"text","score"
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"RT @NetizenKane: Please, @realDonaldTrump, Turn Off The Federal Funds To #LosAngeles=&gt;LAPD won't deport Illegals under Trump https://t.co/U…",1
"@WDFx2EU10 @realDonaldTrump @twitter @facebook go to the chans, fuck these Israeli plants",-3
"@WDFx2EU10 @realDonaldTrump @twitter @facebook No. I'll read all sources and weed through them. I'll be as fair as my own good sense allows.",1
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"@jim72182 @realDonaldTrump why don't you lead the way",1
"RT @GOPPollAnalyst: Already saving jobs. Thank you President @realDonaldTrump https://t.co/bD22EXf2Ph",2
"RT @shawgerald4: @realDonaldTrump Finally we'll have POTUS Donald J Trump! https://t.co/9auydWfpSH",2
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"@evale72 @wrstew5150 @Reuters @realDonaldTrump I've never known an adult to lie like Trump does. It's bizarre.",0
"RT @FoxNews: .@KellyannePolls: “[@realDonaldTrump] is a man who listens and who learns.” #oreillyfactor https://t.co/xQSg57vPTm",0
"@Brooks8314 @realDonaldTrump OMG did you really? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> would have been hilarious to see that!",1
"@ddale8 @realDonaldTrump do you think DT involuntarily repels facts or is it a learned behavior--",-1
"@realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B3><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>HootToot Donald, you and your people are totally incompetent! Not surprising since you are the I… https://t.co/9KSqxdyjv0",-2
"@brett00113 @NetworksManager Don't forget Laura Ingraham is being considered for Secy of State (she's my pick)! @realDonaldTrump",0
"@RepRoybalAllard @RepZoeLofgren @RepGutierrez @realDonaldTrump
Build the WALL, &amp;
Build it TALL!
Catch every ILLEGAL, &amp;
DEPORT them all!",-1
"@jim72182 @realDonaldTrump you first Jimmy",1
"RT @Trumptbird: The General's got it! General Michael Flynn got the #nationsecurityadvisor GOOD CHOICE @realDonaldTrump !!!!<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.c…",3
"RT @ChrisJZullo: .@realDonaldTrump offers Michael Flynn national security advisor job. Flynn sees Russia as an ally and believes in G.W. Bu…",1
"@YahyaJohn @davidaxelrod @lowkell @realDonaldTrump No. https://t.co/7ezrEi7BxW",0
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @HillarysAmerica: A disaster averted! Commemorate @RealDonaldTrump's win with a signed copy of @HillarysAmerica: https://t.co/gAD9fm3Dle…",0
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @ChrisJZullo: .@realDonaldTrump really serious about #draintheswamp appoint Supreme Court justice to overturn Citizens United. Agree? Re…",-1
"@cuppajo7 @Jrue616 @realDonaldTrump that's right, now we have orange too!",1
"@realDonaldTrump Meet with @RonPaul. Seems like he wants to walk to you! We want you to talk, too! #MAGA @KellyannePolls @Reince",1
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"@JohnTrumpFanKJV @realDonaldTrump It wasn't leaving. Trump is making idiotic statements. Ford called him on it.",0
"RT @shawgerald4: @realDonaldTrump Finally we'll have POTUS Donald J Trump! https://t.co/9auydWfpSH",2
"RT @DineshDSouza: Economist Joel Stern says that with sound policies @realDonaldTrump can triple this country's economic growth rate https:…",-1
"@Fahrenthold @realDonaldTrump @IvanCNN tacky as fuck apartment",-4
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @LnYpages: @VoteTrumpPics @Trump_World @realDonaldTrump What a bunch of clowns",0
"Good pick President-Elect @realDonaldTrump https://t.co/eINq2F0EXb",1
"RT @ChrisJZullo: .@realDonaldTrump offers Michael Flynn national security advisor job. Flynn sees Russia as an ally and believes in G.W. Bu…",1
"@donald_con @JDD_Lion @Vtvoter69 @markchildress @realDonaldTrump K. https://t.co/WqNyMKqQXq",0
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"@tayIorhq @realDonaldTrump 
How about You go first honey",1
"RT @ChrisJZullo: .@realDonaldTrump offers Michael Flynn national security advisor job. Flynn sees Russia as an ally and believes in G.W. Bu…",1
"@DeplorableTrain @realDonaldTrump AGREED!",0
"@realDonaldTrump @MELANIATRUMP @GovPenceIN  What are you going to do to help these kids??? #Aleppo https://t.co/RRhNdRHcQE",1
"@readysetstrip99 @realDonaldTrump @nytimes  NAFTA... whoops .. you missed that little bit of information .",-2
"RT @EmmyARTPOP: @realDonaldTrump Gov.Steve Bashear worked hard to keep #Ford in Kentucky read the story 2015 https://t.co/kgZJw3HeJl",0
"RT @patrioticpepe: @realDonaldTrump BUILD THE WALL AND BUILD IT TALL! #Trump2016 https://t.co/LNZsTe7rpK",1
"@TheresaMechele @realDonaldTrump PRAY&amp;HOPE mainstream&amp;public media is relentlessly trying to create a false narrative!",-2
"RT @EmmyARTPOP: @realDonaldTrump this isn't news #Ford was never leaving #Kentucky! We aren't all dumb!",-1
"RT @ChrisJZullo: .@realDonaldTrump offers Michael Flynn national security advisor job. Flynn sees Russia as an ally and believes in G.W. Bu…",1
"@Lawrence @realDonaldTrump @TheLastWord Unfortunately it'll take more than just a broken promise.",0
"@readysetstrip99 @realDonaldTrump @nytimes  I'm guessing you haven't spoken to the coal miners and steel workers that lost their jobs b/c of",0
"RT @Don_Vito_08: The 45th President Of The United States Is ""MY PRESIDENT"" @realDonaldTrump
It's Time To Go To Work #PresidentElect #TrumpT…",1
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @JohnBatjack: @RedMeatMonday @FrankLuntz @realDonaldTrump @CNN
I want to snatch that fucking hairpiece off his head.  Go bald like a man…",0
"RT @Don_Vito_08: The 45th President Of The United States Is ""MY PRESIDENT"" @realDonaldTrump
It's Time To Go To Work #PresidentElect #TrumpT…",1
"RT @LnYpages: @kgbt @Trump_World @realDonaldTrump And What said Sen McCain about this? Nothing? Weird no?",-2
"RT @People4Bernie: .@disruptionary and @SenSanders have a message for @realDonaldTrump : We're organized and we're not afraid. Your hate wi…",-3
"RT @SonsofReagan: @RealAlexJones @realDonaldTrump 
#Alex =&gt;U R allowed to punch-out @GovJVentura for being a TRUE ignoramus 4 wanting to en…",0
"RT @BigBigstickaz: @JimMcFierceSon @goatactual @RednekMeskinBoy @azwake17 @jim72182 &lt;&lt;&lt;r new #cuck @realDonaldTrump",1
"Birtherism pales in comparison to @POTUS' behavior egging on protests against @realDonaldTrump and his millions of supporters.  #MAGA",-2
"RT @Don_Vito_08: The 45th President Of The United States Is ""MY PRESIDENT"" @realDonaldTrump
It's Time To Go To Work #PresidentElect #TrumpT…",1
"RT @FoxNews: .@KellyannePolls: “[@realDonaldTrump] is a man who listens and who learns.” #oreillyfactor https://t.co/xQSg57vPTm",0
"It won't impact this election but may clean up the fraud do 2020! @realDonaldTrump @mike_pence #TrumpPence16… https://t.co/6EV5TvRJxG",-1
"@realDonaldTrump that's great. I hope you show the same devotion to *all* states, not just the red ones.",2
"@realDonaldTrump you are delusional.",-1
"RT @ChrisJZullo: .@realDonaldTrump really serious about #draintheswamp appoint Supreme Court justice to overturn Citizens United. Agree? Re…",-1
"RT @FoxNews: This bird is world famous because people think he looks like @realDonaldTrump. READ: https://t.co/KfmkiBiWTN",2
"RT @peidays306: @GMA @LawlessPirate @realDonaldTrump why is no other news organization reporting this? Fake?",-1
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"@Micahel59704365 @mgrcharliecash @realDonaldTrump Trigger a libtard. Say President Trump, or ""ILLEGAL IMMIGRANT."" Watch heads spin.",0
"@TACOSONTHELOW @realDonaldTrump he already has changed the wall to a fence ... with oh snap, we already have one.",0
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"@differenttoday @mitchellreports with the rhetoric against @realDonaldTrump no one could possibly protest too much. Together we stand!",-2
"RT @foxnewsvideo: .@realDonaldTrump picks Gen. Michael Flynn as national security adviser https://t.co/HC1VkYqNeT",0
"@realDonaldTrump you better check yourself buddy, Isis might target your buildings. Just saying!",5
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"RT @patrioticpepe: @realDonaldTrump DONALD TRUMP IS A TRUE PATRIOT!!!! #Killary",2
"RT @SafeLibraries: @TheMarkRomano @TheRightScoop So @realDonaldTrump selling Jews to Nazis is bad but @georgesoros who did that isn't? http…",-2
"RT @MoveOn: .@MoveOn statement to @SenateDems @SenSchumer: No collaboration with @realDonaldTrump's hate. https://t.co/4sdCKXTc3S https://t…",-1
"RT @LifecoachNV16: @EjHirschberger @realDonaldTrump @jjburdett @ralphshields313 @mitchellvii @BreitbartNews @NetworksManager @PrisonPlanet…",0
"RT @FoxNews: Rudy Giuliani reacted to @realDonaldTrump saying he will instruct a special prosecutor to look into @HillaryClinton if he's el…",1
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"@realDonaldTrump I don't like you one bit , but I give credit when it's do. Good job",1
"@realDonaldTrump  Good job Pres-elect Trump! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",2
"@lush_cmte @1VoiceMatters @_DakotaStorm @peppy1242 @Ender316 @AIIAmericanGirI @sweetatertot2 https://t.co/XufCxlq0uQ Thanks @realDonaldTrump",1
"@donald_con @JDD_Lion @Vtvoter69 @markchildress @realDonaldTrump K. https://t.co/MCrpRc0BGG",0
"RT @KhalafSmoqi: President Trump:
@realDonaldTrump 
Now it's Ur chance to correct years of disastrous US policy for Minorities in ME
Save Y…",-2
"RT @Don_Vito_08: The 45th President Of The United States Is ""MY PRESIDENT"" @realDonaldTrump
It's Time To Go To Work #PresidentElect #TrumpT…",1
"RT @FoxNews: This bird is world famous because people think he looks like @realDonaldTrump. READ: https://t.co/KfmkiBiWTN",2
"@realDonaldTrump - what about his other plants that are in Mexico right now? 
But good job on saving another factory",1
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @BernardKerik: All of the sudden the press wants @realDonaldTrump to give them access, after they spent the past 18 months in a bias cam…",-1
"RT @FoxNews: .@KellyannePolls: “[@realDonaldTrump] is a man who listens and who learns.” #oreillyfactor https://t.co/xQSg57vPTm",0
"@readysetstrip99 @realDonaldTrump @nytimes  poor girl needs to educate herself . It's okay, I forgive your ignorance. <U+2764><U+FE0F>",-2
"@megynkelly FTR it's Donald Trump and me not I. I don't think you and @realDonaldTrump will ever be friend after your #narcissistic book <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",0
"@realDonaldTrump Can you get them to keep the small cars here also?",0
"@realDonaldTrump NOT Romney !",-1
"RT @FoxNews: Friday, 10p ET: Join Fox News for a revealing conversation with @realDonaldTrump as he discusses treasured items and the stori…",0
"RT @ChrisJZullo: .@realDonaldTrump offers Michael Flynn national security advisor job. Flynn sees Russia as an ally and believes in G.W. Bu…",1
".@realDonaldTrump Election Motivated Jack Falahee To Come Out Not Gay https://t.co/rPM9t0tzSD @restingPlatypus #LGBT https://t.co/rlK10nqtVm",0
"RT @Hey_ImJoshua: @realDonaldTrump is tired of Americans being ignored. I'm proud I voted for #Trump. Follow me if you support Trump, I wil…",4
"RT @johncbolin: @NetworksManager @realDonaldTrump 
 Paul Ryan has to be removed. He has directly been responsible for Muslim invasion and C…",0
"@johnrobertsFox @realDonaldTrump The plant was never leaving. They said so last time he claimed it was. This is puffery.",0
"@donald_con @gene70 @realDonaldTrump kek",0
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"Mittens Romney and Ryan make up with TRUMP? Watch your back DONALD. @realDonaldTrump @MittRomney @SpeakerRyan… https://t.co/NhwY5USDa3",1
"RT @TrueEO: .@realDonaldTrump Kellyanne shines light on Prez Trump's transition:Simply put don't believe the hype, things R proceeding acco…",-1
"RT @FoxNews: .@tedcruz on @realDonaldTrump's win: ""It was a resounding mandate...of the American people saying 'we are going to change.'"" h…",2
"The media complains when @realDonaldTrump uses Twitter, but I like when DJT tells us what's going on... because we… https://t.co/CYAOLeHby3",-1
"RT @Don_Vito_08: The 45th President Of The United States Is ""MY PRESIDENT"" @realDonaldTrump
It's Time To Go To Work #PresidentElect #TrumpT…",1
"@realDonaldTrump is tired of Americans being ignored. I'm proud I voted for #Trump. Follow me if you support Trump, I will follow back! :)",5
"RT @DiamondandSilk: .@realDonaldTrump, If they wasn't there with you from the Beginning, why should they come around now that you're Winnin…",0
"RT @DiamondandSilk: .@DiamondandSilk still celebrating @realDonaldTrump Presidential Win by a landslide.  ""Party over here. Woot Woot.""  #P…",1
"RT @johncbolin: @NetworksManager @realDonaldTrump 
 Paul Ryan has to be removed. He has directly been responsible for Muslim invasion and C…",0
"RT @FoxNews: Friday, 10p ET: Join Fox News for a revealing conversation with @realDonaldTrump as he discusses treasured items and the stori…",0
"RT @ChrisJZullo: .@realDonaldTrump really serious about #draintheswamp appoint Supreme Court justice to overturn Citizens United. Agree? Re…",-1
"RT @DineshDSouza: Pepsi CEO says her employees are ""mourning"" over @realDonaldTrump --I propose they have a Coke to lift their spirits http…",-1
"RT @KhalafSmoqi: President Trump:
@realDonaldTrump 
Now it's Ur chance to correct years of disastrous US policy for Minorities in ME
Save Y…",-2
"@realDonaldTrump, @trump I AM SELFISH, WHEN, IT COMES TO POLITICS.I WANT THE DEMOCRAT PARTY FINISHED PERMANENTLY.TH… https://t.co/CJLomwNiKp",0
"@realDonaldTrump @WDFx2EU10 @FoxNews @foxandfriends @nytimes @RichardTrumka @USDOL @ABC @CNN @seanhannity @chicagotribune @WSJ @mitchellvii",0
"@Lrihendry @steph93065 @realDonaldTrump go trim your ear hair Bernie!",0
"RT @LPNational: The Left is not afraid of @realDonaldTrump, they're afraid of the power of the presidency (that they helped create) https:/…",-2
"@jmviani @BarbMuenchen Yes....I now get my news directly from @realDonaldTrump!",0
"@realDonaldTrump Trump did a simple thing and spoke in a language executives understand. He altered the risk equation to a business decision",0
"@LiberalsSuckx10 @mgrcharliecash @realDonaldTrump this one never gets old. Holy shit did u say MR Trump won the presidency. I like that 1",1
"Love this @realDonaldTrump https://t.co/9wX2QZsSI8",1
"RT @DineshDSouza: Economist Joel Stern says that with sound policies @realDonaldTrump can triple this country's economic growth rate https:…",-1
"RT @patrioticpepe: @realDonaldTrump BUILD THE WALL AND BUILD IT TALL! #Trump2016 https://t.co/LNZsTe7rpK",1
"RT @kNoWuRfACt3: <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>#SanctuaryCities #PresidentTrumpForAmerica <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> We must <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB>ILLEGAL Immigration! @realDonaldTrump @DiamondandSilk @USAneedsTR…",1
"@donald_con @JDD_Lion @Vtvoter69 @markchildress @realDonaldTrump cry moar pls https://t.co/6vhyH2YUTv",-1
"RT @FoxNews: Friday, 10p ET: Join Fox News for a revealing conversation with @realDonaldTrump as he discusses treasured items and the stori…",0
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"RT @FoxNews: This bird is world famous because people think he looks like @realDonaldTrump. READ: https://t.co/KfmkiBiWTN",2
"RT @johncbolin: @NetworksManager @realDonaldTrump 
 Paul Ryan has to be removed. He has directly been responsible for Muslim invasion and C…",0
"@NewParisite @JustinRaimondo @transition2017 @realDonaldTrump relax. He's not going to do that. Just wait.",0
"RT @trump_first: New Hotel and now Ford keeping the plant in Kentucky! Great job..President Trump!   @realDonaldTrump https://t.co/03Zdlgha…",3
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @FoxNews: .@KellyannePolls: “[@realDonaldTrump] is a man who listens and who learns.” #oreillyfactor https://t.co/xQSg57vPTm",0
"RT @TrueEO: .@realDonaldTrump Kellyanne shines light on Prez Trump's transition:Simply put don't believe the hype, things R proceeding acco…",-1
"No doubt. That alone locks the #AuditTheVote for @realDonaldTrump https://t.co/OzoHhXppiW",-1
"RT @workclassjane: @Ireland0828 @VABVOX @puppymnkey @eileendefreest @riotwomennn @realDonaldTrump @pharris830 @milesjreed https://t.co/StqC…",0
"RT @FoxNews: Friday, 10p ET: Join Fox News for a revealing conversation with @realDonaldTrump as he discusses treasured items and the stori…",0
"@JDD_Lion @Vtvoter69 @markchildress @realDonaldTrump This is @donald_con this past week and the next 8 years lol https://t.co/T9BKLCFhXB",0
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @BernardKerik: All of the sudden the press wants @realDonaldTrump to give them access, after they spent the past 18 months in a bias cam…",-1
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @SupportAnDefend: Photo ID for every voter; Take pic as they sign in to vote
@Heritage @SpeakerRyan @FoxNews @realDonaldTrump @BillHemme…",0
"@realDonaldTrump we love you #PresidentElect <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> thank you for winning , I'm one of your small donations <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",3
"RT @FoxNews: .@KellyannePolls: “[@realDonaldTrump] is a man who listens and who learns.” #oreillyfactor https://t.co/xQSg57vPTm",0
"@TOWERYLS @pink_lady56 @realDonaldTrump because obama does not care about MI, hes worrying about weather changes",-2
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @BernardKerik: All of the sudden the press wants @realDonaldTrump to give them access, after they spent the past 18 months in a bias cam…",-1
".@realDonaldTrump picks Gen. Michael Flynn as national security adviser https://t.co/HC1VkYqNeT",0
"RT @terrymendozer: @lowkell @davidaxelrod @realDonaldTrump unless I hear from President Trump team I'm not believing https://t.co/uZ6HwquaMq",0
"RT @Trumptbird: @realDonaldTrump You're already doing a GREAT JOB! And thanks for continuing to tweet to us! We love it!",2
"@realDonaldTrump @ShayHutch insane. Votes are in so let's move on and stand together to create an America our kids have a chance in!",-1
"@FoxNews @EricTrump @realDonaldTrump @BarackObama says it's because of him, except when it's bad, then it's Bush's fault.",-2
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @KazeSkyz: .@realDonaldTrump For Your Consideration:

@SebGorka for Director of National Intelligence

#MakeAmericaGreatAgain https://t.…",0
"RT @FoxNews: .@KellyannePolls: “[@realDonaldTrump] is a man who listens and who learns.” #oreillyfactor https://t.co/xQSg57vPTm",0
"RT @_John_Shore: @GenFlynn <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>We Trump Deplorable's support you <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>% Patriot. Hand salute! @realDonaldTrump @mike_pence @SteveKBannon @jaredkus…",4
"RT @Trump_Videos: @realDonaldTrump knows exactly what he is doing,  experience tells me not to second guess him he has a way of being right…",-1
"RT @BernardKerik: All of the sudden the press wants @realDonaldTrump to give them access, after they spent the past 18 months in a bias cam…",-1
"RT @DineshDSouza: Economist Joel Stern says that with sound policies @realDonaldTrump can triple this country's economic growth rate https:…",-1
"@babyboybooboo @Lawrence @realDonaldTrump @TheLastWord Exactly This serious business but<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",-1
"RT @will_mc16: #ThanksMichelleObama #why #trumptrain @realDonaldTrump fix this. https://t.co/75EzTNAwVx",0
"RT @FoxNews: Friday, 10p ET: Join Fox News for a revealing conversation with @realDonaldTrump as he discusses treasured items and the stori…",0
"@RepStevenSmith @realDonaldTrump EXACTLY!  OBAMA THE WUSS!",0
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"RT @_John_Shore: @realDonaldTrump @mike_pence @jaredkushner @SenatorSessions @newtgingrich @MayorRGiuliani <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Gen. Flynn, great choice<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>%. @Ge…",1
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"RT @BernardKerik: All of the sudden the press wants @realDonaldTrump to give them access, after they spent the past 18 months in a bias cam…",-1
"@readysetstrip99 @realDonaldTrump @nytimes  me too! With all those bikers that will be protecting trump! I'm excited .",2
"RT @trump_first: New Hotel and now Ford keeping the plant in Kentucky! Great job..President Trump!   @realDonaldTrump https://t.co/03Zdlgha…",3
"RT @Trump_Videos: @realDonaldTrump knows exactly what he is doing,  experience tells me not to second guess him he has a way of being right…",-1
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @patrioticpepe: @realDonaldTrump ONLY TRUMP WILL DRAIN THE SWAMP IN DC!!!!! #MAGA",-1
"@realDonaldTrump STOP OBAMAS TROJAN HORSE!!! #NoParisAgreement this is a repackaged #TPP!!!!!!",0
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"@realDonaldTrump your a dick donald",-1
"@realDonaldTrump what do you have against Mexico",0
"@GenFlynn <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>We Trump Deplorable's support you <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>% Patriot. Hand salute! @realDonaldTrump @mike_pence @SteveKBannon… https://t.co/kwKG5BITLc",4
"RT @TT1600PennAve: @realDonaldTrump https://t.co/OrkTEiY9Y8",0
"RT @shawgerald4: @realDonaldTrump Go Trump!!!!!!!!!!!! https://t.co/BNjy1D2kJF",1
"RT @johncbolin: @NetworksManager @realDonaldTrump 
 Paul Ryan has to be removed. He has directly been responsible for Muslim invasion and C…",0
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"@donald_con @JDD_Lion @Vtvoter69 @markchildress @realDonaldTrump Ah, I was right, he is a buthurt special snowflake.",2
"RT @FoxNews: Dow rally since @realDonaldTrump win. https://t.co/rqAI6bc8QY",1
"RT @johncbolin: @NetworksManager @realDonaldTrump 
 Paul Ryan has to be removed. He has directly been responsible for Muslim invasion and C…",0
"RT @kNoWuRfACt3: <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>#SanctuaryCities #PresidentTrumpForAmerica <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> We must <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB>ILLEGAL Immigration! @realDonaldTrump @DiamondandSilk @USAneedsTR…",1
"RT @swargcoming: @realDonaldTrump @DanScavino @MayorRGiuliani @BernardKerik @V_of_Europe -
To President-Elect Trump, From Russia With Love!…",2
"@realDonaldTrump For America shows, how faithful is God to America, and to the prayers of her Founders! https://t.co/WwXcb5z6Jj",1
"RT @GOPPollAnalyst: Already saving jobs. Thank you President @realDonaldTrump https://t.co/bD22EXf2Ph",2
"RT @TrueEO: .@realDonaldTrump Kellyanne shines light on Prez Trump's transition:Simply put don't believe the hype, things R proceeding acco…",-1
"RT @terrymendozer: @lowkell @davidaxelrod @realDonaldTrump unless I hear from President Trump team I'm not believing https://t.co/uZ6HwquaMq",0
"@seanhannity @GoDonaldTrump @realDonaldTrump It was unfair!! They are liars and manipulators!!",-2
"@hectormorenco hes there President also so @realDonaldTrump has 2have an OpenEar 2 listen Dont be judgemental Go Trump #realbigman #IBelieve",1
